	matchId	rank	elo
2202	LA1_1241365470	IV	IRON
2203	LA1_1241341680	IV	IRON
2204	LA1_1241336266	IV	IRON
2205	LA1_1240958341	IV	IRON
2206	LA1_1240955741	IV	IRON
2207	LA1_1240929286	IV	IRON
2208	LA1_1240925205	IV	IRON
2209	LA1_1292737877	IV	IRON
2210	LA1_1292762157	IV	IRON
2211	LA1_1292699405	IV	IRON
2212	LA1_1292700209	IV	IRON
2213	LA1_1292251312	IV	IRON
2214	LA1_1292197499	IV	IRON
2215	LA1_1292193885	IV	IRON
2216	LA1_1292191476	IV	IRON
2217	LA1_1290046266	IV	IRON
2218	LA1_1290025107	IV	IRON
2219	LA1_1290023257	IV	IRON
2220	LA1_1290021458	IV	IRON
2221	LA1_1289979281	IV	IRON
2222	LA1_1289993099	IV	IRON
2223	LA1_1289958454	IV	IRON
2224	LA1_1289076054	IV	IRON
2225	LA1_1284920984	IV	IRON
2226	LA1_1284100227	IV	IRON
2227	LA1_1284081529	IV	IRON
2228	LA1_1283638494	IV	IRON
2229	LA1_1277821919	IV	IRON
2230	LA1_1277302713	IV	IRON
2231	LA1_1276840639	IV	IRON
2232	LA1_1276553491	IV	IRON
2233	LA1_1275133723	IV	IRON
2234	LA1_1275109095	IV	IRON
2235	LA1_1272246629	IV	IRON
2236	LA1_1267170874	IV	IRON
2237	LA1_1266958317	IV	IRON
2238	LA1_1265336641	IV	IRON
2239	LA1_1261036802	IV	IRON
2240	LA1_1261002565	IV	IRON
2241	LA1_1260559775	IV	IRON
2242	LA1_1260355186	IV	IRON
2243	LA1_1259883725	IV	IRON
2244	LA1_1258814164	IV	IRON
2245	LA1_1258363716	IV	IRON
2246	LA1_1257558081	IV	IRON
2247	LA1_1247725582	IV	IRON
2248	LA1_1242651289	IV	IRON
2249	LA1_1292866938	IV	IRON
2250	LA1_1292875707	IV	IRON
2251	LA1_1292881756	IV	IRON
2252	LA1_1290119003	IV	IRON
2253	LA1_1290097184	IV	IRON
2254	LA1_1290092898	IV	IRON
2255	LA1_1290089714	IV	IRON
2256	LA1_1290076550	IV	IRON
2257	LA1_1290064696	IV	IRON
2258	LA1_1289816996	IV	IRON
2259	LA1_1286393398	IV	IRON
2260	LA1_1286369613	IV	IRON
2261	LA1_1281745032	IV	IRON
2262	LA1_1281741183	IV	IRON
2263	LA1_1281718044	IV	IRON
2264	LA1_1281693004	IV	IRON
2265	LA1_1281666435	IV	IRON
2266	LA1_1279018749	IV	IRON
2267	LA1_1277333511	IV	IRON
2268	LA1_1277340055	IV	IRON
2269	LA1_1292747933	IV	IRON
2270	LA1_1288870217	IV	IRON
2271	LA1_1288845845	IV	IRON
2272	LA1_1287678793	IV	IRON
2273	LA1_1274234813	IV	IRON
2274	LA1_1274210059	IV	IRON
2275	LA1_1274185437	IV	IRON
2276	LA1_1274172591	IV	IRON
2277	LA1_1274025212	IV	IRON
2278	LA1_1273843734	IV	IRON
2279	LA1_1273818258	IV	IRON
2280	LA1_1273805507	IV	IRON
2281	LA1_1273778891	IV	IRON
2282	LA1_1273785922	IV	IRON
2283	LA1_1272595864	IV	IRON
2284	LA1_1272562843	IV	IRON
2285	LA1_1272534888	IV	IRON
2286	LA1_1272518617	IV	IRON
2287	LA1_1272504895	IV	IRON
2288	LA1_1272478747	IV	IRON
2289	LA1_1290271575	IV	IRON
2290	LA1_1290246297	IV	IRON
2291	LA1_1289960717	IV	IRON
2292	LA1_1289531981	IV	IRON
2293	LA1_1287843700	IV	IRON
2294	LA1_1287821505	IV	IRON
2295	LA1_1287778578	IV	IRON
2296	LA1_1287447083	IV	IRON
2297	LA1_1287433961	IV	IRON
2298	LA1_1287182557	IV	IRON
2299	LA1_1287109164	IV	IRON
2300	LA1_1286364196	IV	IRON
2301	LA1_1286333338	IV	IRON
2302	LA1_1286106730	IV	IRON
2303	LA1_1286058415	IV	IRON
2304	LA1_1285588976	IV	IRON
2305	LA1_1285585335	IV	IRON
2306	LA1_1285600190	IV	IRON
2307	LA1_1285350435	IV	IRON
2308	LA1_1285308733	IV	IRON
2309	LA1_1243000593	IV	IRON
2310	LA1_1242946435	IV	IRON
2311	LA1_1241690618	IV	IRON
2312	LA1_1241239853	IV	IRON
2313	LA1_1241172411	IV	IRON
2314	LA1_1241046941	IV	IRON
2315	LA1_1241044861	IV	IRON
2316	LA1_1240806622	IV	IRON
2317	LA1_1240335394	IV	IRON
2318	LA1_1240138612	IV	IRON
2319	LA1_1239949572	IV	IRON
2320	LA1_1239779243	IV	IRON
2321	LA1_1239605418	IV	IRON
2322	LA1_1239134380	IV	IRON
2323	LA1_1238992156	IV	IRON
2324	LA1_1239010957	IV	IRON
2325	LA1_1238794308	IV	IRON
2326	LA1_1238532798	IV	IRON
2327	LA1_1238265107	IV	IRON
2328	LA1_1238088456	IV	IRON
2329	LA1_1291630921	IV	IRON
2330	LA1_1291610620	IV	IRON
2331	LA1_1291253425	IV	IRON
2332	LA1_1291222092	IV	IRON
2333	LA1_1291241150	IV	IRON
2334	LA1_1290948789	IV	IRON
2335	LA1_1290962892	IV	IRON
2336	LA1_1290883777	IV	IRON
2337	LA1_1290860397	IV	IRON
2338	LA1_1290815774	IV	IRON
2339	LA1_1290767923	IV	IRON
2340	LA1_1290736548	IV	IRON
2341	LA1_1290718727	IV	IRON
2342	LA1_1290669670	IV	IRON
2343	LA1_1290500591	IV	IRON
2344	LA1_1290109233	IV	IRON
2345	LA1_1289222693	IV	IRON
2346	LA1_1289204822	IV	IRON
2347	LA1_1289066757	IV	IRON
2348	LA1_1289039975	IV	IRON
2349	LA1_1248092408	IV	IRON
2350	LA1_1247487165	IV	IRON
2351	LA1_1247493590	IV	IRON
2352	LA1_1247439182	IV	IRON
2353	LA1_1247427842	IV	IRON
2354	LA1_1247442355	IV	IRON
2355	LA1_1247418011	IV	IRON
2356	LA1_1247123930	IV	IRON
2357	LA1_1246901002	IV	IRON
2358	LA1_1246633236	IV	IRON
2359	LA1_1246599050	IV	IRON
2360	LA1_1246615478	IV	IRON
2361	LA1_1246583711	IV	IRON
2362	LA1_1246265595	IV	IRON
2363	LA1_1246262572	IV	IRON
2364	LA1_1246248018	IV	IRON
2365	LA1_1246244827	IV	IRON
2366	LA1_1246187793	IV	IRON
2367	LA1_1246203511	IV	IRON
2368	LA1_1246179362	IV	IRON
2369	LA1_1290308715	IV	IRON
2370	LA1_1290334404	IV	IRON
2371	LA1_1290300308	IV	IRON
2372	LA1_1290255462	IV	IRON
2373	LA1_1290228362	IV	IRON
2374	LA1_1290225038	IV	IRON
2375	LA1_1283331025	IV	IRON
2376	LA1_1283304431	IV	IRON
2377	LA1_1283290686	IV	IRON
2378	LA1_1281226339	IV	IRON
2379	LA1_1281240023	IV	IRON
2380	LA1_1281208083	IV	IRON
2381	LA1_1276899145	IV	IRON
2382	LA1_1276903459	IV	IRON
2383	LA1_1273237133	IV	IRON
2384	LA1_1273223587	IV	IRON
2385	LA1_1271828490	IV	IRON
2386	LA1_1271548331	IV	IRON
2387	LA1_1271537262	IV	IRON
2388	LA1_1269076547	IV	IRON
2389	LA1_1293132258	IV	IRON
2390	LA1_1292420538	IV	IRON
2391	LA1_1292377918	IV	IRON
2392	LA1_1291529356	IV	IRON
2393	LA1_1290952239	IV	IRON
2394	LA1_1290256905	IV	IRON
2395	LA1_1290283256	IV	IRON
2396	LA1_1290216943	IV	IRON
2397	LA1_1289985445	IV	IRON
2398	LA1_1289462511	IV	IRON
2399	LA1_1289434191	IV	IRON
2400	LA1_1289442047	IV	IRON
2401	LA1_1289180520	IV	IRON
2402	LA1_1289054429	IV	IRON
2403	LA1_1288873990	IV	IRON
2404	LA1_1288871795	IV	IRON
2405	LA1_1288837155	IV	IRON
2406	LA1_1287981073	IV	IRON
2407	LA1_1287937350	IV	IRON
2408	LA1_1287445259	IV	IRON
2409	LA1_1293920874	IV	IRON
2410	LA1_1293663816	IV	IRON
2411	LA1_1293633410	IV	IRON
2412	LA1_1293570768	IV	IRON
2413	LA1_1293508117	IV	IRON
2414	LA1_1292764143	IV	IRON
2415	LA1_1292728718	IV	IRON
2416	LA1_1292648711	IV	IRON
2417	LA1_1292623693	IV	IRON
2418	LA1_1291904116	IV	IRON
2419	LA1_1291859891	IV	IRON
2420	LA1_1291490361	IV	IRON
2421	LA1_1290587494	IV	IRON
2422	LA1_1290585205	IV	IRON
2423	LA1_1290559842	IV	IRON
2424	LA1_1290286372	IV	IRON
2425	LA1_1290282764	IV	IRON
2426	LA1_1290216324	IV	IRON
2427	LA1_1290220550	IV	IRON
2428	LA1_1290206713	IV	IRON
2429	LA1_1286733445	III	IRON
2430	LA1_1282351050	III	IRON
2431	LA1_1281990215	III	IRON
2432	LA1_1281494668	III	IRON
2433	LA1_1281492151	III	IRON
2434	LA1_1281386652	III	IRON
2435	LA1_1281382254	III	IRON
2436	LA1_1280480052	III	IRON
2437	LA1_1280415109	III	IRON
2438	LA1_1280263028	III	IRON
2439	LA1_1280251620	III	IRON
2440	LA1_1270933662	III	IRON
2441	LA1_1209799212	III	IRON
2442	LA1_1209775085	III	IRON
2443	LA1_1209769636	III	IRON
2444	LA1_1209755409	III	IRON
2445	LA1_1209751761	III	IRON
2446	LA1_1209086245	III	IRON
2447	LA1_1209080559	III	IRON
2448	LA1_1208882056	III	IRON
2449	LA1_1293065603	III	IRON
2450	LA1_1292846409	III	IRON
2451	LA1_1292574179	III	IRON
2452	LA1_1292558059	III	IRON
2453	LA1_1291488923	III	IRON
2454	LA1_1291484504	III	IRON
2455	LA1_1291423690	III	IRON
2456	LA1_1291235300	III	IRON
2457	LA1_1290887805	III	IRON
2458	LA1_1290692766	III	IRON
2459	LA1_1290338086	III	IRON
2460	LA1_1290313048	III	IRON
2461	LA1_1290186551	III	IRON
2462	LA1_1289894323	III	IRON
2463	LA1_1289879788	III	IRON
2464	LA1_1289561211	III	IRON
2465	LA1_1289497129	III	IRON
2466	LA1_1289403355	III	IRON
2467	LA1_1289382249	III	IRON
2468	LA1_1289332200	III	IRON
2469	LA1_1279016230	III	IRON
2470	LA1_1278094490	III	IRON
2471	LA1_1274747608	III	IRON
2472	LA1_1261028917	III	IRON
2473	LA1_1260658905	III	IRON
2474	LA1_1258076804	III	IRON
2475	LA1_1256649073	III	IRON
2476	LA1_1254757389	III	IRON
2477	LA1_1246358100	III	IRON
2478	LA1_1243879006	III	IRON
2479	LA1_1241069314	III	IRON
2480	LA1_1241047821	III	IRON
2481	LA1_1240826631	III	IRON
2482	LA1_1240276922	III	IRON
2483	LA1_1240272086	III	IRON
2484	LA1_1240239360	III	IRON
2485	LA1_1240214172	III	IRON
2486	LA1_1240211665	III	IRON
2487	LA1_1239995410	III	IRON
2488	LA1_1240011744	III	IRON
2489	LA1_1281694714	III	IRON
2490	LA1_1277222693	III	IRON
2491	LA1_1277231048	III	IRON
2492	LA1_1277166728	III	IRON
2493	LA1_1277083930	III	IRON
2494	LA1_1276862979	III	IRON
2495	LA1_1276647405	III	IRON
2496	LA1_1275944563	III	IRON
2497	LA1_1275919442	III	IRON
2498	LA1_1275858404	III	IRON
2499	LA1_1275857116	III	IRON
2500	LA1_1275590933	III	IRON
2501	LA1_1275487379	III	IRON
2502	LA1_1274832075	III	IRON
2503	LA1_1274769292	III	IRON
2504	LA1_1274500411	III	IRON
2505	LA1_1274337533	III	IRON
2506	LA1_1274355838	III	IRON
2507	LA1_1274240473	III	IRON
2508	LA1_1274234030	III	IRON
2509	LA1_1290910546	III	IRON
2510	LA1_1290887015	III	IRON
2511	LA1_1290883516	III	IRON
2512	LA1_1288669314	III	IRON
2513	LA1_1288655285	III	IRON
2514	LA1_1288672121	III	IRON
2515	LA1_1288647160	III	IRON
2516	LA1_1288200012	III	IRON
2517	LA1_1288147661	III	IRON
2518	LA1_1285989956	III	IRON
2519	LA1_1285166798	III	IRON
2520	LA1_1285143429	III	IRON
2521	LA1_1285151139	III	IRON
2522	LA1_1285109443	III	IRON
2523	LA1_1284734641	III	IRON
2524	LA1_1284719420	III	IRON
2525	LA1_1284705923	III	IRON
2526	LA1_1283957440	III	IRON
2527	LA1_1283944169	III	IRON
2528	LA1_1281131010	III	IRON
2529	LA1_1249452783	III	IRON
2530	LA1_1249067993	III	IRON
2531	LA1_1244606278	III	IRON
2532	LA1_1243836265	III	IRON
2533	LA1_1243818562	III	IRON
2534	LA1_1243815593	III	IRON
2535	LA1_1242117631	III	IRON
2536	LA1_1242112872	III	IRON
2537	LA1_1242048576	III	IRON
2538	LA1_1237873237	III	IRON
2539	LA1_1237797029	III	IRON
2540	LA1_1237679134	III	IRON
2541	LA1_1237454712	III	IRON
2542	LA1_1237332925	III	IRON
2543	LA1_1236471987	III	IRON
2544	LA1_1236449836	III	IRON
2545	LA1_1235203857	III	IRON
2546	LA1_1235177017	III	IRON
2547	LA1_1234837946	III	IRON
2548	LA1_1223278568	III	IRON
2549	LA1_1293927128	III	IRON
2550	LA1_1293868795	III	IRON
2551	LA1_1293854479	III	IRON
2552	LA1_1293870482	III	IRON
2553	LA1_1293797600	III	IRON
2554	LA1_1292166660	III	IRON
2555	LA1_1292133387	III	IRON
2556	LA1_1292045548	III	IRON
2557	LA1_1292014222	III	IRON
2558	LA1_1291777824	III	IRON
2559	LA1_1291769463	III	IRON
2560	LA1_1291745326	III	IRON
2561	LA1_1291521286	III	IRON
2562	LA1_1291475835	III	IRON
2563	LA1_1291435135	III	IRON
2564	LA1_1291431074	III	IRON
2565	LA1_1290987072	III	IRON
2566	LA1_1290968983	III	IRON
2567	LA1_1290324224	III	IRON
2568	LA1_1290258943	III	IRON
2569	LA1_1282473322	III	IRON
2570	LA1_1276157227	III	IRON
2571	LA1_1270425556	III	IRON
2572	LA1_1267730635	III	IRON
2573	LA1_1265436216	III	IRON
2574	LA1_1260433929	III	IRON
2575	LA1_1255775899	III	IRON
2576	LA1_1255791906	III	IRON
2577	LA1_1250239331	III	IRON
2578	LA1_1250233923	III	IRON
2579	LA1_1247447106	III	IRON
2580	LA1_1245173067	III	IRON
2581	LA1_1241182286	III	IRON
2582	LA1_1241177716	III	IRON
2583	LA1_1237756488	III	IRON
2584	LA1_1237752906	III	IRON
2585	LA1_1236850204	III	IRON
2586	LA1_1236814195	III	IRON
2587	LA1_1234267882	III	IRON
2588	LA1_1232464183	III	IRON
2589	LA1_1273929670	III	IRON
2590	LA1_1273955997	III	IRON
2591	LA1_1273953703	III	IRON
2592	LA1_1273942062	III	IRON
2593	LA1_1273960614	III	IRON
2594	LA1_1273613674	III	IRON
2595	LA1_1273611389	III	IRON
2596	LA1_1273588755	III	IRON
2597	LA1_1273184196	III	IRON
2598	LA1_1272409478	III	IRON
2599	LA1_1272416000	III	IRON
2600	LA1_1271242170	III	IRON
2601	LA1_1271236912	III	IRON
2602	LA1_1271205325	III	IRON
2603	LA1_1271201538	III	IRON
2604	LA1_1271185026	III	IRON
2605	LA1_1271182376	III	IRON
2606	LA1_1271191359	III	IRON
2607	LA1_1271161368	III	IRON
2608	LA1_1271144230	III	IRON
2609	LA1_1293732538	III	IRON
2610	LA1_1293740907	III	IRON
2611	LA1_1290629252	III	IRON
2612	LA1_1290615164	III	IRON
2613	LA1_1290596301	III	IRON
2614	LA1_1281388430	III	IRON
2615	LA1_1281385513	III	IRON
2616	LA1_1281401443	III	IRON
2617	LA1_1281339570	III	IRON
2618	LA1_1280371017	III	IRON
2619	LA1_1276740288	III	IRON
2620	LA1_1276685400	III	IRON
2621	LA1_1276659030	III	IRON
2622	LA1_1275623559	III	IRON
2623	LA1_1275498660	III	IRON
2624	LA1_1275042172	III	IRON
2625	LA1_1274640563	III	IRON
2626	LA1_1274612907	III	IRON
2627	LA1_1274588015	III	IRON
2628	LA1_1273790345	III	IRON
2629	LA1_1245118454	III	IRON
2630	LA1_1245112481	III	IRON
2631	LA1_1245120786	III	IRON
2632	LA1_1245095606	III	IRON
2633	LA1_1244973223	III	IRON
2634	LA1_1244855289	III	IRON
2635	LA1_1244821615	III	IRON
2636	LA1_1244785931	III	IRON
2637	LA1_1244759183	III	IRON
2638	LA1_1244725274	III	IRON
2639	LA1_1244515473	III	IRON
2640	LA1_1244505299	III	IRON
2641	LA1_1244403293	III	IRON
2642	LA1_1244357806	III	IRON
2643	LA1_1244306050	III	IRON
2644	LA1_1244310120	III	IRON
2645	LA1_1244261210	III	IRON
2646	LA1_1244071221	III	IRON
2647	LA1_1244048734	III	IRON
2648	LA1_1244024865	III	IRON
2649	LA1_1293940568	III	IRON
2650	LA1_1293522993	III	IRON
2651	LA1_1293474992	III	IRON
2652	LA1_1292997728	III	IRON
2653	LA1_1292973066	III	IRON
2654	LA1_1292344977	III	IRON
2655	LA1_1290166539	III	IRON
2656	LA1_1256775692	III	IRON
2657	LA1_1247079039	III	IRON
2658	LA1_1247035970	III	IRON
2659	LA1_1213846018	III	IRON
2660	LA1_1213841215	III	IRON
2661	LA1_1210507327	III	IRON
2662	LA1_1210472291	III	IRON
2663	LA1_1210397053	III	IRON
2664	LA1_1210027367	III	IRON
2665	LA1_1210031655	III	IRON
2666	LA1_1209496603	III	IRON
2667	LA1_1209490424	III	IRON
2668	LA1_1209081769	III	IRON
2669	LA1_1283457492	III	IRON
2670	LA1_1273218486	III	IRON
2671	LA1_1272363715	III	IRON
2672	LA1_1269567762	III	IRON
2673	LA1_1268391512	III	IRON
2674	LA1_1267588498	III	IRON
2675	LA1_1266847508	III	IRON
2676	LA1_1266843152	III	IRON
2677	LA1_1266494953	III	IRON
2678	LA1_1266482503	III	IRON
2679	LA1_1263177318	III	IRON
2680	LA1_1263166206	III	IRON
2681	LA1_1262882640	III	IRON
2682	LA1_1262881141	III	IRON
2683	LA1_1260563514	III	IRON
2684	LA1_1248283807	III	IRON
2685	LA1_1248261658	III	IRON
2686	LA1_1248270960	III	IRON
2687	LA1_1247848488	III	IRON
2688	LA1_1245467926	III	IRON
2689	LA1_1267832301	III	IRON
2690	LA1_1263324928	III	IRON
2691	LA1_1260662843	III	IRON
2692	LA1_1260619889	III	IRON
2693	LA1_1260604165	III	IRON
2694	LA1_1251005891	III	IRON
2695	LA1_1249684953	III	IRON
2696	LA1_1249652576	III	IRON
2697	LA1_1248356486	III	IRON
2698	LA1_1247565088	III	IRON
2699	LA1_1247033190	III	IRON
2700	LA1_1246988821	III	IRON
2701	LA1_1246608070	III	IRON
2702	LA1_1245744421	III	IRON
2703	LA1_1241512651	III	IRON
2704	LA1_1240722342	III	IRON
2705	LA1_1233058670	III	IRON
2706	LA1_1232059202	III	IRON
2707	LA1_1232046649	III	IRON
2708	LA1_1232024495	III	IRON
2709	LA1_1293572030	III	IRON
2710	LA1_1293498102	III	IRON
2711	LA1_1293515775	III	IRON
2712	LA1_1293501777	III	IRON
2713	LA1_1293244890	III	IRON
2714	LA1_1293209947	III	IRON
2715	LA1_1293205447	III	IRON
2716	LA1_1292802468	III	IRON
2717	LA1_1292772110	III	IRON
2718	LA1_1292767151	III	IRON
2719	LA1_1292370529	III	IRON
2720	LA1_1292356028	III	IRON
2721	LA1_1292331753	III	IRON
2722	LA1_1292154131	III	IRON
2723	LA1_1291972790	III	IRON
2724	LA1_1291972085	III	IRON
2725	LA1_1291980659	III	IRON
2726	LA1_1291938247	III	IRON
2727	LA1_1291934972	III	IRON
2728	LA1_1291161656	III	IRON
2729	LA1_1282962003	III	IRON
2730	LA1_1282927393	III	IRON
2731	LA1_1279427245	III	IRON
2732	LA1_1278006187	III	IRON
2733	LA1_1277694126	III	IRON
2734	LA1_1277680826	III	IRON
2735	LA1_1235720972	III	IRON
2736	LA1_1232406145	III	IRON
2737	LA1_1232382547	III	IRON
2738	LA1_1231924727	III	IRON
2739	LA1_1227852530	III	IRON
2740	LA1_1227541149	III	IRON
2741	LA1_1227127006	III	IRON
2742	LA1_1194273159	III	IRON
2743	LA1_1194219780	III	IRON
2744	LA1_1194246847	III	IRON
2745	LA1_1193955863	III	IRON
2746	LA1_1193763711	III	IRON
2747	LA1_1193354373	III	IRON
2748	LA1_1192627569	III	IRON
2749	LA1_1244863557	III	IRON
2750	LA1_1244785091	III	IRON
2751	LA1_1244758031	III	IRON
2752	LA1_1244735156	III	IRON
2753	LA1_1238413582	III	IRON
2754	LA1_1238380298	III	IRON
2755	LA1_1237224586	III	IRON
2756	LA1_1237243617	III	IRON
2757	LA1_1236114114	III	IRON
2758	LA1_1236090183	III	IRON
2759	LA1_1236055967	III	IRON
2760	LA1_1232711634	III	IRON
2761	LA1_1232618831	III	IRON
2762	LA1_1229492268	III	IRON
2763	LA1_1229412566	III	IRON
2764	LA1_1224188752	III	IRON
2765	LA1_1224148846	III	IRON
2766	LA1_1223345215	III	IRON
2767	LA1_1223341520	III	IRON
2768	LA1_1210534214	III	IRON
2769	LA1_1245173039	III	IRON
2770	LA1_1244596144	III	IRON
2771	LA1_1234236611	III	IRON
2772	LA1_1234243306	III	IRON
2773	LA1_1215983415	III	IRON
2774	LA1_1215919926	III	IRON
2775	LA1_1213211057	III	IRON
2776	LA1_1213203130	III	IRON
2777	LA1_1213089903	III	IRON
2778	LA1_1202863353	III	IRON
2779	LA1_1202768039	III	IRON
2780	LA1_1199234513	III	IRON
2781	LA1_1199156652	III	IRON
2782	LA1_1199151083	III	IRON
2783	LA1_1196068931	III	IRON
2784	LA1_1196072471	III	IRON
2785	LA1_1194362095	III	IRON
2786	LA1_1194297698	III	IRON
2787	LA1_1194290589	III	IRON
2788	LA1_1194276861	III	IRON
2789	LA1_1272504658	III	IRON
2790	LA1_1272160023	III	IRON
2791	LA1_1272128878	III	IRON
2792	LA1_1272143135	III	IRON
2793	LA1_1272099282	III	IRON
2794	LA1_1272040132	III	IRON
2795	LA1_1272005668	III	IRON
2796	LA1_1272003065	III	IRON
2797	LA1_1271942291	III	IRON
2798	LA1_1271757743	III	IRON
2799	LA1_1271724974	III	IRON
2800	LA1_1271709395	III	IRON
2801	LA1_1271652992	III	IRON
2802	LA1_1271638709	III	IRON
2803	LA1_1271269315	III	IRON
2804	LA1_1271245163	III	IRON
2805	LA1_1271168905	III	IRON
2806	LA1_1271193804	III	IRON
2807	LA1_1271172206	III	IRON
2808	LA1_1271171438	III	IRON
2809	LA1_1281886183	III	IRON
2810	LA1_1279074054	III	IRON
2811	LA1_1270449376	III	IRON
2812	LA1_1270463504	III	IRON
2813	LA1_1270441280	III	IRON
2814	LA1_1267215099	III	IRON
2815	LA1_1264171924	III	IRON
2816	LA1_1258685273	III	IRON
2817	LA1_1245037849	III	IRON
2818	LA1_1244307176	III	IRON
2819	LA1_1244310455	III	IRON
2820	LA1_1244266285	III	IRON
2821	LA1_1240001718	III	IRON
2822	LA1_1238358900	III	IRON
2823	LA1_1238172473	III	IRON
2824	LA1_1238200015	III	IRON
2825	LA1_1237803211	III	IRON
2826	LA1_1229273826	III	IRON
2827	LA1_1229259170	III	IRON
2828	LA1_1229254925	III	IRON
2829	LA1_1293779260	III	IRON
2830	LA1_1293786571	III	IRON
2831	LA1_1293775746	III	IRON
2832	LA1_1293752094	III	IRON
2833	LA1_1293111350	III	IRON
2834	LA1_1293067909	III	IRON
2835	LA1_1293072716	III	IRON
2836	LA1_1292607640	III	IRON
2837	LA1_1292197616	III	IRON
2838	LA1_1291880111	III	IRON
2839	LA1_1291844712	III	IRON
2840	LA1_1290151051	III	IRON
2841	LA1_1290106363	III	IRON
2842	LA1_1290105306	III	IRON
2843	LA1_1287973607	III	IRON
2844	LA1_1287886989	III	IRON
2845	LA1_1287855136	III	IRON
2846	LA1_1287631967	III	IRON
2847	LA1_1287576453	III	IRON
2848	LA1_1287582376	III	IRON
2849	LA1_1245699346	III	IRON
2850	LA1_1245465369	III	IRON
2851	LA1_1245345899	III	IRON
2852	LA1_1245344651	III	IRON
2853	LA1_1245362590	III	IRON
2854	LA1_1245279373	III	IRON
2855	LA1_1245275591	III	IRON
2856	LA1_1245263036	III	IRON
2857	LA1_1245198147	III	IRON
2858	LA1_1245129656	III	IRON
2859	LA1_1245124969	III	IRON
2860	LA1_1245099661	III	IRON
2861	LA1_1245013543	III	IRON
2862	LA1_1244954945	III	IRON
2863	LA1_1244973677	III	IRON
2864	LA1_1244963992	III	IRON
2865	LA1_1244953840	III	IRON
2866	LA1_1244943303	III	IRON
2867	LA1_1242607176	III	IRON
2868	LA1_1242597235	III	IRON
2869	LA1_1273365232	III	IRON
2870	LA1_1270826164	III	IRON
2871	LA1_1270805347	III	IRON
2872	LA1_1270813202	III	IRON
2873	LA1_1270802028	III	IRON
2874	LA1_1270810732	III	IRON
2875	LA1_1270563174	III	IRON
2876	LA1_1270557766	III	IRON
2877	LA1_1270101501	III	IRON
2878	LA1_1270100238	III	IRON
2879	LA1_1270046720	III	IRON
2880	LA1_1270044500	III	IRON
2881	LA1_1269781505	III	IRON
2882	LA1_1269756234	III	IRON
2883	LA1_1269357947	III	IRON
2884	LA1_1269363626	III	IRON
2885	LA1_1269318719	III	IRON
2886	LA1_1268984628	III	IRON
2887	LA1_1267958580	III	IRON
2888	LA1_1267956221	III	IRON
2889	LA1_1293786822	III	IRON
2890	LA1_1290815006	III	IRON
2891	LA1_1290831732	III	IRON
2892	LA1_1282313482	III	IRON
2893	LA1_1282320357	III	IRON
2894	LA1_1282258823	III	IRON
2895	LA1_1282113902	III	IRON
2896	LA1_1282049288	III	IRON
2897	LA1_1282014679	III	IRON
2898	LA1_1281546212	III	IRON
2899	LA1_1281533196	III	IRON
2900	LA1_1281034290	III	IRON
2901	LA1_1281031813	III	IRON
2902	LA1_1280628105	III	IRON
2903	LA1_1280644896	III	IRON
2904	LA1_1280644166	III	IRON
2905	LA1_1280640675	III	IRON
2906	LA1_1280609347	III	IRON
2907	LA1_1277368042	III	IRON
2908	LA1_1274792894	III	IRON
2909	LA1_1252331584	III	IRON
2910	LA1_1231118480	III	IRON
2911	LA1_1228046105	III	IRON
2912	LA1_1228034727	III	IRON
2913	LA1_1228042185	III	IRON
2914	LA1_1224859939	III	IRON
2915	LA1_1223340690	III	IRON
2916	LA1_1223285031	III	IRON
2917	LA1_1223239356	III	IRON
2918	LA1_1223237041	III	IRON
2919	LA1_1222649557	III	IRON
2920	LA1_1222414891	III	IRON
2921	LA1_1222393391	III	IRON
2922	LA1_1222420873	III	IRON
2923	LA1_1221317990	III	IRON
2924	LA1_1221266656	III	IRON
2925	LA1_1220351252	III	IRON
2926	LA1_1220321176	III	IRON
2927	LA1_1220289947	III	IRON
2928	LA1_1220278013	III	IRON
2929	LA1_1291498944	III	IRON
2930	LA1_1290667049	III	IRON
2931	LA1_1290637497	III	IRON
2932	LA1_1290213945	III	IRON
2933	LA1_1289555795	III	IRON
2934	LA1_1289551106	III	IRON
2935	LA1_1284871417	III	IRON
2936	LA1_1284817536	III	IRON
2937	LA1_1276655995	III	IRON
2938	LA1_1276607318	III	IRON
2939	LA1_1276249668	III	IRON
2940	LA1_1276267172	III	IRON
2941	LA1_1276242297	III	IRON
2942	LA1_1276162170	III	IRON
2943	LA1_1276146739	III	IRON
2944	LA1_1275693699	III	IRON
2945	LA1_1275097552	III	IRON
2946	LA1_1275100605	III	IRON
2947	LA1_1266681155	III	IRON
2948	LA1_1266667659	III	IRON
2949	LA1_1290637605	III	IRON
2950	LA1_1290624954	III	IRON
2951	LA1_1289016159	III	IRON
2952	LA1_1286381112	III	IRON
2953	LA1_1281191003	III	IRON
2954	LA1_1281165169	III	IRON
2955	LA1_1281160100	III	IRON
2956	LA1_1281125487	III	IRON
2957	LA1_1281101865	III	IRON
2958	LA1_1279222112	III	IRON
2959	LA1_1279169466	III	IRON
2960	LA1_1279182257	III	IRON
2961	LA1_1279147636	III	IRON
2962	LA1_1279063064	III	IRON
2963	LA1_1279019711	III	IRON
2964	LA1_1278329241	III	IRON
2965	LA1_1277943481	III	IRON
